Id,District,Address,Number,Area,Rent,Bedrooms,Sq.Mt,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semidetached,Cluster
1,Ciudad Lineal,Piso en Quintana,,Quintana,1300,2.0,72,3.0,1.0,1.0,0,0,0,0,3
2,Ciudad Lineal,Piso en calle de Arturo Soria,,Costillares,3000,5.0,260,2.0,1.0,1.0,0,0,0,0,3
3,Ciudad Lineal,Piso en calle de Vicente Muzas,4,Colina,1300,2.0,100,3.0,1.0,1.0,0,0,0,0,3
4,Ciudad Lineal,Piso en calle Badajoz,,San Pascual,1600,3.0,120,4.0,1.0,1.0,0,0,0,0,3
5,Ciudad Lineal,Piso en calle de Nuestra Señora del Villar,9,Ventas,800,2.0,60,3.0,1.0,0.0,0,0,0,0,3
6,Ciudad Lineal,Ático en calle José Silva,,San Juan Bautista,1850,3.0,101,5.0,1.0,1.0,1,0,0,0,3
7,Ciudad Lineal,Piso en Virgen de Lourdes,,Concepción,850,1.0,60,3.0,1.0,1.0,0,0,0,0,3
9,Ciudad Lineal,Piso en calle Jazmín,17,Costillares,850,1.0,52,1.0,1.0,1.0,0,0,0,0,3
10,Ciudad Lineal,Piso en general aranaz,,Concepción,1900,3.0,190,1.0,1.0,1.0,0,0,0,0,3
12,Ciudad Lineal,Estudio en Costillares,,Costillares,780,,40,2.0,0.0,1.0,0,0,0,0,3
13,Ciudad Lineal,Piso en calle Virgen de los Reyes,,Concepción,1300,3.0,90,1.0,1.0,1.0,0,0,0,0,3
14,Ciudad Lineal,Dúplex en calle Diego Ayllón,,San Juan Bautista,3200,5.0,280,3.0,1.0,1.0,0,0,1,0,3
15,Ciudad Lineal,Piso en calle de Arturo Soria,,San Pascual,1700,3.0,130,1.0,1.0,1.0,0,0,0,0,3
16,Ciudad Lineal,Ático en calle natalia de silva,1,Concepción,990,2.0,70,3.0,1.0,1.0,1,0,0,0,3
17,Ciudad Lineal,Piso en calle miguel de la iglesia,,Concepción,1070,2.0,80,1.0,1.0,1.0,0,0,0,0,3
18,Ciudad Lineal,Piso en calle miguel de la iglesia,,Concepción,870,2.0,63,2.0,1.0,1.0,0,0,0,0,3
19,Ciudad Lineal,Piso en calle miguel de la iglesia,,Concepción,870,3.0,63,3.0,1.0,1.0,0,0,0,0,3
20,Ciudad Lineal,Piso en Ventas,,Ventas,830,1.0,60,3.0,1.0,1.0,0,0,0,0,3
21,Ciudad Lineal,Piso en calle Caribe,,San Pascual,2500,3.0,195,3.0,1.0,1.0,0,0,0,0,3
22,Ciudad Lineal,Dúplex en Angelita Cavero,,San Pascual,2200,2.0,200,3.0,1.0,1.0,0,0,1,0,3
23,Ciudad Lineal,Piso en Virgen de los reyes,,Concepción,1300,3.0,100,1.0,1.0,1.0,0,0,0,0,3
24,Ciudad Lineal,Piso en calle Emilio Ferrari,,Pueblo Nuevo,800,3.0,72,4.0,1.0,1.0,0,0,0,0,3
25,Ciudad Lineal,Ático en calle josé silva,19,San Juan Bautista,1650,3.0,101,5.0,1.0,1.0,1,0,0,0,3
27,Ciudad Lineal,Piso en calle de Carlota Oâ€™Neill,,San Pascual,1100,1.0,45,4.0,1.0,1.0,0,0,0,0,3
28,Ciudad Lineal,Piso en calle de manipa,48,Concepción,790,2.0,63,2.0,1.0,0.0,0,0,0,0,3
29,Ciudad Lineal,Piso en calle de arturo soria,,San Juan Bautista,1450,2.0,87,3.0,1.0,1.0,0,0,0,0,3
30,Ciudad Lineal,Piso en calle Virgen de Lourdes,24,Concepción,850,1.0,60,3.0,1.0,1.0,0,0,0,0,3
31,Ciudad Lineal,Piso en calle de luis carlos vázquez,,San Juan Bautista,2000,3.0,164,2.0,1.0,1.0,0,0,0,0,3
32,Ciudad Lineal,Piso en calle piquer,,Atalaya,2800,4.0,200,4.0,1.0,1.0,0,0,0,0,3
33,Ciudad Lineal,Piso en Añastro,,Atalaya,3200,5.0,215,2.0,1.0,1.0,0,0,0,0,3
34,Ciudad Lineal,Piso en calle de Caleruega,,Costillares,1250,2.0,91,4.0,1.0,1.0,0,0,0,0,3
35,Ciudad Lineal,Piso en calle de los Hermanos García Noblejas,,Pueblo Nuevo,1100,3.0,100,1.0,1.0,1.0,0,0,0,0,3
36,Ciudad Lineal,Piso en Arturo Soria,,Concepción,1200,2.0,70,3.0,1.0,1.0,0,0,0,0,3
37,Ciudad Lineal,Piso en emilio ferrari,,Pueblo Nuevo,850,3.0,75,4.0,1.0,1.0,0,0,0,0,3
39,Ciudad Lineal,Ático en calle vicente muzas,,Colina,800,2.0,70,5.0,1.0,1.0,1,0,0,0,3
40,Ciudad Lineal,Ático en Arturo Soria,,Concepción,3000,5.0,400,4.0,1.0,1.0,1,0,0,0,3
42,Ciudad Lineal,Piso en calle de Ulises,14,San Juan Bautista,1900,3.0,160,3.0,1.0,1.0,0,0,0,0,3
43,Ciudad Lineal,Piso en avenida de Trueba,44,Pueblo Nuevo,915,3.0,95,1.0,1.0,1.0,0,0,0,0,3
44,Ciudad Lineal,Piso en calle de josé del hierro,62,Quintana,1000,3.0,90,3.0,1.0,1.0,0,0,0,0,3
45,Ciudad Lineal,Dúplex en calle Angelita Cavero,20,San Pascual,2200,2.0,200,3.0,1.0,1.0,0,0,1,0,3
47,Ciudad Lineal,Piso en calle de arturo soria,246,Atalaya,1500,2.0,90,1.0,1.0,1.0,0,0,0,0,3
49,Ciudad Lineal,Piso en Quintana,,Quintana,1750,4.0,147,1.0,1.0,1.0,0,0,0,0,3
50,Ciudad Lineal,Piso en Atalaya,,Atalaya,3000,4.0,316,2.0,1.0,1.0,0,0,0,0,3
51,Ciudad Lineal,Piso en Costillares,,Costillares,1900,3.0,180,4.0,1.0,1.0,0,0,0,0,3
53,Ciudad Lineal,Dúplex en San Juan Bautista,,San Juan Bautista,3200,3.0,330,3.0,1.0,1.0,0,0,1,0,3
54,Ciudad Lineal,Dúplex en San Juan Bautista,,San Juan Bautista,3200,5.0,330,3.0,1.0,1.0,0,0,1,0,3
55,Ciudad Lineal,Dúplex en calle de arturo soria,,Concepción,3000,4.0,405,4.0,1.0,1.0,0,0,1,0,3
56,Ciudad Lineal,Piso en sor maría de agreda,4,Ventas,680,1.0,55,3.0,1.0,1.0,0,0,0,0,3
57,Ciudad Lineal,Dúplex en calle Francisco Huesca,,Ventas,750,1.0,45,2.0,1.0,1.0,0,0,1,0,3
58,Ciudad Lineal,Dúplex en calle de Boldano,31,Quintana,1200,1.0,106,3.0,1.0,1.0,0,0,1,0,3
59,Ciudad Lineal,Piso en Virgen del Coro,,Concepción,875,2.0,69,3.0,1.0,1.0,0,0,0,0,3
60,Ciudad Lineal,Piso en calle caribe,,San Pascual,2500,3.0,170,5.0,1.0,1.0,0,0,0,0,3
61,Ciudad Lineal,Piso en Atalaya,,Atalaya,2950,5.0,210,2.0,1.0,1.0,0,0,0,0,3
62,Ciudad Lineal,Piso en Costillares,,Costillares,3100,4.0,272,1.0,1.0,1.0,0,0,0,0,3
63,Ciudad Lineal,Piso en Concepción,,Concepción,1235,3.0,122,,,,0,0,0,0,3
64,Ciudad Lineal,Piso en Concepción,,Concepción,1235,3.0,122,,,,0,0,0,0,3
65,Ciudad Lineal,Piso en Colina,,Colina,950,1.0,66,1.0,1.0,1.0,0,0,0,0,3
67,Ciudad Lineal,Piso en calle de Zigia,,Quintana,750,1.0,49,0.0,1.0,0.0,0,0,0,0,3
68,Ciudad Lineal,Piso en Colina,,Colina,950,1.0,69,3.0,1.0,1.0,0,0,0,0,3
70,Ciudad Lineal,Piso en calle Diego Ayllón,11,San Juan Bautista,1900,3.0,145,1.0,1.0,1.0,0,0,0,0,3
71,Ciudad Lineal,Estudio en calle Juan Pascual,,Pueblo Nuevo,625,,30,0.0,1.0,1.0,0,0,0,0,3
72,Ciudad Lineal,Piso en avenida de Badajoz,23,San Pascual,1600,3.0,120,4.0,1.0,1.0,0,0,0,0,3
73,Ciudad Lineal,Piso en calle Nuestra Señora del Villar,73,Ventas,800,2.0,63,3.0,1.0,0.0,0,0,0,0,3
74,Ciudad Lineal,Piso en plaza de Vilaflor,6,Pueblo Nuevo,700,1.0,55,1.0,1.0,0.0,0,0,0,0,3
75,Ciudad Lineal,Piso en calle Rafael Bergamín,5,San Juan Bautista,1275,2.0,85,5.0,1.0,1.0,0,0,0,0,3
76,Ciudad Lineal,Piso en calle de Santa Genoveva,,Ventas,825,3.0,82,1.0,1.0,1.0,0,0,0,0,3
77,Ciudad Lineal,Piso en LOPEZ DE HOYOS,,Colina,900,2.0,65,1.0,1.0,0.0,0,0,0,0,3
78,Ciudad Lineal,Piso en Pueblo Nuevo,,Pueblo Nuevo,850,3.0,70,2.0,1.0,0.0,0,0,0,0,3
79,Ciudad Lineal,Piso en Concepción,,Concepción,1900,3.0,118,1.0,1.0,1.0,0,0,0,0,3
81,Ciudad Lineal,Piso en calle Madre Antonia París,2,San Pascual,2000,4.0,142,1.0,1.0,1.0,0,0,0,0,3
82,Ciudad Lineal,Piso en San Juan Bautista,,San Juan Bautista,950,1.0,65,10.0,1.0,1.0,0,0,0,0,3
83,Ciudad Lineal,Piso en Costillares,,Costillares,1300,2.0,90,6.0,1.0,1.0,0,0,0,0,3
84,Ciudad Lineal,Dúplex en Pueblo Nuevo,,Pueblo Nuevo,1000,2.0,80,4.0,1.0,1.0,0,0,1,0,3
85,Ciudad Lineal,Piso en Concepción,,Concepción,845,1.0,77,,,,0,0,0,0,3
86,Ciudad Lineal,Piso en plaza PLATON,,San Pascual,790,2.0,69,2.0,1.0,1.0,0,0,0,0,3
87,Ciudad Lineal,Piso en Virgen de los Reyes,,Concepción,1300,3.0,103,1.0,1.0,1.0,0,0,0,0,3
88,Ciudad Lineal,Piso en Normas,,San Juan Bautista,1200,3.0,78,3.0,1.0,1.0,0,0,0,0,3
89,Ciudad Lineal,Piso en calle de Arturo Soria,348,Costillares,950,2.0,98,4.0,1.0,1.0,0,0,0,0,3
90,Ciudad Lineal,Piso en calle Rafael Bergamín,,San Juan Bautista,1650,3.0,100,2.0,1.0,1.0,0,0,0,0,3
91,Ciudad Lineal,Piso en calle Aristóteles,1,San Pascual,1150,2.0,95,5.0,1.0,1.0,0,0,0,0,3
92,Ciudad Lineal,Estudio en calle Rafael Bergamín,20,San Juan Bautista,800,,40,4.0,1.0,1.0,0,0,0,0,3
93,Ciudad Lineal,Piso en travesía Cañas,1,Colina,900,2.0,80,2.0,1.0,0.0,0,0,0,0,3
94,Ciudad Lineal,Piso en calle Agastia,108,San Juan Bautista,950,1.0,72,2.0,1.0,1.0,0,0,0,0,3
95,Ciudad Lineal,Piso en calle Angelita Cavero,5,San Pascual,1800,1.0,55,3.0,1.0,1.0,0,0,0,0,3
96,Ciudad Lineal,Estudio en Colina,,Colina,730,,38,3.0,0.0,1.0,0,0,0,0,3
97,Ciudad Lineal,Piso en calle de Arturo Soria,184,Colina,3500,5.0,230,1.0,1.0,1.0,0,0,0,0,3
98,Ciudad Lineal,Dúplex en calle de Átngel Muñoz,22,San Juan Bautista,1300,1.0,95,4.0,1.0,1.0,0,0,1,0,3
99,Ciudad Lineal,Dúplex en calle diego ayllón,1,San Juan Bautista,3200,5.0,330,3.0,1.0,1.0,0,0,1,0,3
100,Ciudad Lineal,Piso en calle De Virgen De Lluc,130,Quintana,800,1.0,48,5.0,1.0,1.0,0,0,0,0,3
101,Ciudad Lineal,Piso en calle Arte,25,Costillares,1200,1.0,90,4.0,1.0,1.0,0,0,0,0,3
102,Ciudad Lineal,Ático en calle de Nicolás Salmerón,24,Pueblo Nuevo,1800,4.0,175,8.0,1.0,1.0,1,0,0,0,3
103,Fuencarral,Piso en Mirasierra,,Mirasierra,2100,4.0,195,4.0,1.0,1.0,0,0,0,0,3
104,Fuencarral,Piso en calle Julio Palacios,,La Paz,1550,3.0,139,10.0,1.0,1.0,0,0,0,0,3
105,Fuencarral,Piso en Las Tablas,,Las Tablas,1250,1.0,75,3.0,1.0,1.0,0,0,0,0,3
106,Fuencarral,Piso en La Paz,,La Paz,1900,4.0,165,1.0,1.0,1.0,0,0,0,0,3
107,Fuencarral,Estudio en calle de Badalona,86,Tres Olivos - Valverde,650,,50,4.0,1.0,0.0,0,0,0,0,3
109,Fuencarral,Piso en calle de Doctor Ramón Castroviejo,65,Peñagrande,895,1.0,81,9.0,1.0,1.0,0,0,0,0,3
110,Fuencarral,Piso en Mirasierra,,Mirasierra,2200,4.0,190,2.0,1.0,1.0,0,0,0,0,3
111,Fuencarral,Piso en avenida el Ferrol,,Pilar,800,1.0,68,8.0,1.0,1.0,0,0,0,0,3
112,Fuencarral,Piso en Mirasierra,,Mirasierra,1800,4.0,170,4.0,1.0,1.0,0,0,0,0,3
113,Fuencarral,Piso en calle de la Isla de Arosa,,Peñagrande,899,2.0,60,1.0,1.0,1.0,0,0,0,0,3
114,Fuencarral,Piso en calle de la Costa Brava,14,Mirasierra,2250,4.0,233,3.0,1.0,1.0,0,0,0,0,3
116,Fuencarral,Piso en Obanos,,Las Tablas,1000,2.0,85,1.0,1.0,1.0,0,0,0,0,3
117,Fuencarral,Piso en calle Monasterio de Liébana,5,Montecarmelo,1500,3.0,115,3.0,1.0,1.0,0,0,0,0,3
118,Fuencarral,Piso en Las Tablas,,Las Tablas,1300,4.0,128,4.0,1.0,1.0,0,0,0,0,3
119,Fuencarral,Piso en calle ANTONIO LOPEZ AGUADO,,La Paz,1800,4.0,160,12.0,1.0,1.0,0,0,0,0,3
120,Fuencarral,Piso en La Paz,,La Paz,1900,4.0,170,6.0,1.0,1.0,0,0,0,0,3
121,Fuencarral,Piso en calle Monasterio de Samos,17,Montecarmelo,1400,3.0,106,3.0,1.0,1.0,0,0,0,0,3
122,Fuencarral,Piso en Las Tablas,,La Paz,1250,2.0,101,3.0,1.0,1.0,0,0,0,0,3
124,Fuencarral,Piso en Pedro Rico,,La Paz,1900,4.0,165,6.0,1.0,1.0,0,0,0,0,3
125,Fuencarral,Piso en Arroyo del Fresno,,Arroyo del Fresno,1500,3.0,121,1.0,1.0,1.0,0,0,0,0,3
126,Fuencarral,Piso en Las Tablas,,Las Tablas,1300,2.0,160,5.0,1.0,1.0,0,0,0,0,3
127,Fuencarral,Piso en Peñagrande,,Peña,1200,3.0,116,3.0,1.0,1.0,0,0,0,0,3
128,Fuencarral,Piso en calle de Palas de Rey,,Las Tablas,1500,4.0,130,2.0,1.0,1.0,0,0,0,0,3
129,Fuencarral,Ático en Las Tablas,,Las Tablas,1350,3.0,110,5.0,1.0,1.0,1,0,0,0,3
130,Fuencarral,Ático en calle de maría tubau,19,Las Tablas,1350,3.0,117,5.0,1.0,1.0,1,0,0,0,3
131,Fuencarral,Piso en Fuentelarreina,,Fuentelarreina,2300,4.0,262,2.0,1.0,1.0,0,0,0,0,3
132,Fuencarral,Piso en calle Portomarín,,Las Tablas,990,1.0,55,5.0,1.0,1.0,0,0,0,0,3
133,Fuencarral,Piso en calle Portomarín,,Las Tablas,990,1.0,55,5.0,1.0,1.0,0,0,0,0,3
134,Fuencarral,Piso en calle Buitrago del Lozoya,,Peñagrande,1845,3.0,130,1.0,1.0,1.0,0,0,0,0,3
135,Fuencarral,Piso en Las Tablas,,Las Tablas,1100,2.0,87,3.0,1.0,1.0,0,0,0,0,3
136,Fuencarral,Piso en Julio Palacios,,La Paz,1700,4.0,168,2.0,1.0,1.0,0,0,0,0,3
137,Fuencarral,Piso en Las Tablas,,Las Tablas,950,1.0,59,4.0,1.0,1.0,0,0,0,0,3
138,Fuencarral,Ático en Las Tablas,,Las Tablas,1100,1.0,70,6.0,1.0,1.0,1,0,0,0,3
139,Fuencarral,Piso en calle Julio Palacios,11,La Paz,1550,3.0,140,10.0,1.0,1.0,0,0,0,0,3
140,Fuencarral,Piso en Las Tablas,,Las Tablas,1200,2.0,85,4.0,1.0,1.0,0,0,0,0,3
141,Fuencarral,Piso en calle redecilla del camino,9,Las Tablas,1700,4.0,155,6.0,1.0,1.0,0,0,0,0,3
142,Fuencarral,Piso en calle Julio Palacios,,La Paz,1700,4.0,168,2.0,1.0,1.0,0,0,0,0,3
143,Fuencarral,Piso en calle Valcarlos,,Las Tablas,1230,2.0,101,1.0,1.0,1.0,0,0,0,0,3
144,Fuencarral,Piso en calle ginzo de limia,,Pilar,900,3.0,80,8.0,,1.0,0,0,0,0,3
145,Fuencarral,Piso en Las Tablas,,Las Tablas,1450,3.0,112,4.0,1.0,1.0,0,0,0,0,3
146,Fuencarral,Piso en calle Rabanal del Camino,13,Las Tablas,1300,2.0,83,2.0,0.0,1.0,0,0,0,0,3
148,Fuencarral,Ático en monasterio del Escorial,97,Montecarmelo,1100,2.0,68,4.0,1.0,1.0,1,0,0,0,3
149,Fuencarral,Piso en calle Capiscol,,Las Tablas,880,1.0,61,4.0,1.0,1.0,0,0,0,0,3
150,Fuencarral,Piso en calle Santiago de Compostela,62,Pilar,1600,4.0,150,10.0,1.0,1.0,0,0,0,0,3
151,Fuencarral,Piso en calle de Doctor Ramón Castroviejo,65,Peñagrande,895,1.0,81,8.0,1.0,1.0,0,0,0,0,3
152,Fuencarral,Piso en calle de Doctor Ramón Castroviejo,65,Peñagrande,726,1.0,65,5.0,1.0,1.0,0,0,0,0,3
153,Fuencarral,Piso en calle de Moralzarzal,80,Mirasierra,2450,4.0,224,1.0,1.0,1.0,0,0,0,0,3
155,Fuencarral,Piso en calle Hospital de Á“rbigo,1,Las Tablas,1100,2.0,90,2.0,1.0,1.0,0,0,0,0,3
156,Fuencarral,Piso en calle Castiello De Jaca,10,Las Tablas,1350,2.0,75,7.0,1.0,1.0,0,0,0,0,3
157,Fuencarral,Piso en Fuentelarreina,,Fuentelarreina,2400,4.0,219,,,,0,0,0,0,3
158,Fuencarral,Piso en Peñagrande,,Peñagrande,1300,3.0,110,6.0,1.0,1.0,0,0,0,0,3
159,Fuencarral,Piso en calle Boadilla del Camino,3,Las Tablas,1500,3.0,127,4.0,1.0,1.0,0,0,0,0,3
160,Fuencarral,Piso en avenida Monasterio de el Escorial,,Montecarmelo,1350,3.0,103,1.0,1.0,1.0,0,0,0,0,3
161,Fuencarral,Piso en avenida del Santuario de Valverde,98,Montecarmelo,1500,3.0,135,3.0,1.0,1.0,0,0,0,0,3
162,Fuencarral,Piso en Monasterio de Silos,,Montecarmelo,1550,3.0,123,0.0,1.0,1.0,0,0,0,0,3
163,Fuencarral,Piso en calle Estella,19,Las Tablas,1350,3.0,110,2.0,1.0,1.0,0,0,0,0,3
164,Fuencarral,Piso en calle Julio Palacios,1,La Paz,2300,4.0,205,5.0,1.0,1.0,0,0,0,0,3
165,Fuencarral,Piso en calle de Ponferrada,19,Pilar,750,2.0,60,3.0,1.0,1.0,0,0,0,0,3
166,Fuencarral,Piso en calle Puente de la Reina,20,Las Tablas,1250,2.0,110,6.0,1.0,1.0,0,0,0,0,3
168,Fuencarral,Piso en Mirasierra,,Mirasierra,4500,6.0,490,7.0,1.0,1.0,0,0,0,0,3
169,Fuencarral,Piso en Cebreiro,19,Las Tablas,1500,3.0,136,3.0,1.0,1.0,0,0,0,0,3
170,Fuencarral,Ático en calle Portomarín,,Las Tablas,2590,5.0,174,4.0,1.0,1.0,1,0,0,0,3
171,Fuencarral,Piso en calle Arzobispo Morcillo,32,La Paz,1500,3.0,120,5.0,1.0,1.0,0,0,0,0,3
172,Fuencarral,Piso en calle de la Isla de Arosa,7,Peñagrande,900,2.0,60,1.0,1.0,1.0,0,0,0,0,3
173,Fuencarral,Piso en calle Afueras a Valverde,,Tres Olivos - Valverde,990,3.0,90,4.0,1.0,1.0,0,0,0,0,3
175,Fuencarral,Piso en Pedro Rico,s/n,La Paz,1900,4.0,165,2.0,1.0,1.0,0,0,0,0,3
176,Fuencarral,Piso en calle de la Isla de Arosa,9,Peñagrande,900,2.0,60,1.0,1.0,1.0,0,0,0,0,3
177,Fuencarral,Piso en camino de Santiago,33,Las Tablas,1100,3.0,90,3.0,1.0,1.0,0,0,0,0,3
178,Fuencarral,Piso en calle de la Costa Brava,37,Mirasierra,2300,5.0,185,6.0,1.0,1.0,0,0,0,0,3
179,Fuencarral,Piso en calle de Castiello de Jaca,11,Las Tablas,1200,2.0,90,3.0,1.0,1.0,0,0,0,0,3
180,Fuencarral,Piso en calle de La Bañeza,7,Pilar,850,2.0,65,2.0,1.0,1.0,0,0,0,0,3
181,Fuencarral,Piso en calle del Mirador de la Reina,44,Arroyo del Fresno,1200,3.0,107,1.0,1.0,1.0,0,0,0,0,3
182,Fuencarral,Piso en Tres Olivos - Valverde,,Tres Olivos-Valverde,900,3.0,110,7.0,1.0,1.0,0,0,0,0,3
183,Fuencarral,Piso en La Paz,,La Paz,2000,4.0,170,9.0,1.0,1.0,0,0,0,0,3
184,Fuencarral,Piso en calle del Castillo de Candanchú,,Las Tablas,1200,2.0,85,1.0,1.0,1.0,0,0,0,0,3
187,Fuencarral,Piso en calle de Santiago de Compostela,68,Pilar,1700,5.0,140,10.0,1.0,1.0,0,0,0,0,3
189,Fuencarral,Ático en Maria de Maeztu,,Arroyo del Fresno,2200,4.0,150,5.0,1.0,1.0,1,0,0,0,3
190,Fuencarral,Piso en san juan de ortega,20,Las Tablas,945,1.0,90,0.0,1.0,1.0,0,0,0,0,3
191,Fuencarral,Piso en calle San Juan de Ortega,20,Las Tablas,1100,2.0,101,2.0,1.0,1.0,0,0,0,0,3
192,Fuencarral,Ático en calle Vilar de Donas,4,Las Tablas,1150,2.0,90,4.0,1.0,1.0,1,0,0,0,3
193,Fuencarral,Piso en calle Obanos,16,Las Tablas,1250,3.0,110,3.0,1.0,1.0,0,0,0,0,3
194,Fuencarral,Piso en Tres Olivos - Valverde,,Tres Olivos-Valverde,700,1.0,57,1.0,1.0,1.0,0,0,0,0,3
195,Fuencarral,Piso en Julio Palacios,,La Paz,1750,4.0,165,3.0,1.0,1.0,0,0,0,0,3
196,Fuencarral,Piso en Fuentelarreina,,Fuentelarreina,2300,4.0,275,5.0,1.0,1.0,0,0,0,0,3
199,Fuencarral,Ático en Montecarmelo,,Montecarmelo,1100,2.0,70,5.0,1.0,1.0,1,0,0,0,3
201,Fuencarral,Piso en calle del pico balaitus,3,Peñagrande,650,2.0,60,3.0,1.0,1.0,0,0,0,0,3
202,Fuencarral,Piso en Peñagrande,,Peñagrande,800,1.0,60,0.0,1.0,1.0,0,0,0,0,3
203,Fuencarral,Piso en avenida del Camino de Santiago,,Las Tablas,1100,2.0,90,2.0,1.0,1.0,0,0,0,0,3
204,Fuencarral,Piso en Montecarmelo,,Montecarmelo,1100,3.0,90,2.0,1.0,1.0,0,0,0,0,3
205,Fuencarral,Piso en La Paz,,La Paz,1400,2.0,110,13.0,1.0,1.0,0,0,0,0,3
206,Fuencarral,Piso en Montecarmelo,,Montecarmelo,1350,3.0,116,,,1.0,0,0,0,0,3
208,Fuencarral,Piso en Montecarmelo,,Montecarmelo,1175,2.0,83,,,1.0,0,0,0,0,3
209,Fuencarral,Piso en calle Julio Palacios,24,La Paz,1400,2.0,112,13.0,1.0,1.0,0,0,0,0,3
210,Fuencarral,Piso en avenida de monforte de lemos,125,Pilar,1200,3.0,90,9.0,1.0,1.0,0,0,0,0,3
211,Fuencarral,Piso en calle del Castillo de Candanchú,48,Las Tablas,1300,3.0,100,4.0,1.0,1.0,0,0,0,0,3
212,Fuencarral,Piso en calle Fresnedillas,18,Fuentelarreina,880,2.0,70,1.0,1.0,0.0,0,0,0,0,3
213,Fuencarral,Piso en calle de la Costa Brava,9,Mirasierra,1190,1.0,72,3.0,1.0,1.0,0,0,0,0,3
214,Fuencarral,Piso en La Paz,,La Paz,1900,4.0,170,1.0,1.0,1.0,0,0,0,0,3
215,Fuencarral,Piso en Peñagrande,,Peñagrande,1300,3.0,95,1.0,1.0,0.0,0,0,0,0,3
216,Fuencarral,Piso en calle la Hiruela,3,Peñagrande,900,1.0,70,10.0,1.0,1.0,0,0,0,0,3
217,Fuencarral,Ático en avenida del Santuario de Valverde,6,Montecarmelo,1600,3.0,120,5.0,1.0,1.0,1,0,0,0,3
219,Fuencarral,Piso en calle Ginzo de Limia,37,Pilar,970,3.0,80,8.0,1.0,1.0,0,0,0,0,3
220,Fuencarral,Ático en calle Monasterio de Caaveiro,18,Montecarmelo,950,1.0,60,4.0,1.0,1.0,1,0,0,0,3
221,Fuencarral,Piso en calle Ginzo de Limia,37,Pilar,970,3.0,70,8.0,1.0,1.0,0,0,0,0,3
222,Hortaleza,Piso en Mar de Kara,,Pinar del Rey,950,2.0,71,2.0,1.0,1.0,0,0,0,0,3
223,Hortaleza,Ático en Sanchinarro,,Sanchinarro,1250,1.0,83,6.0,1.0,1.0,1,0,0,0,3
226,Hortaleza,Piso en plaza de Monterrey,,Apóstol Santiago,1000,3.0,80,1.0,1.0,1.0,0,0,0,0,3
228,Hortaleza,Dúplex en avenida Isabel de Valois,,Sanchinarro,2150,5.0,211,3.0,1.0,1.0,0,0,1,0,3
229,Hortaleza,Piso en Conde Orgaz-Piovera,,Conde Orgaz-Piovera,3300,5.0,234,2.0,1.0,,0,0,0,0,3
230,Hortaleza,Piso en carretera de canillas,,Canillas,850,3.0,116,2.0,1.0,1.0,0,0,0,0,3
231,Hortaleza,Piso en calle de Luis Moya Blanco,31,Valdebebas - Valdefuentes,1000,2.0,76,1.0,1.0,1.0,0,0,0,0,3
232,Hortaleza,Piso en Sanchinarro,,Sanchinarro,1500,3.0,150,3.0,1.0,1.0,0,0,0,0,3
233,Hortaleza,Piso en calle Agustín de Iturbide,20,Pinar del Rey,875,1.0,70,2.0,1.0,1.0,0,0,0,0,3
235,Hortaleza,Ático en calle de Ana de Austria,52,Sanchinarro,1100,1.0,75,6.0,1.0,1.0,1,0,0,0,3
236,Hortaleza,Piso en avenida de Francisco Pi y Margall,,Sanchinarro,950,1.0,50,1.0,1.0,1.0,0,0,0,0,3
237,Hortaleza,Piso en calle de gomeznarro,112,Canillas,700,2.0,62,2.0,1.0,0.0,0,0,0,0,3
238,Hortaleza,Piso en Palomas,,Palomas,4200,4.0,267,2.0,1.0,1.0,0,0,0,0,3
239,Hortaleza,Piso en calle de Añastro,,Apóstol Santiago,1800,4.0,195,5.0,1.0,1.0,0,0,0,0,3
242,Hortaleza,Piso en Sanchinarro,,Sanchinarro,1600,4.0,120,3.0,1.0,1.0,0,0,0,0,3
243,Hortaleza,Ático en Sanchinarro,,Sanchinarro,1850,2.0,150,5.0,1.0,1.0,1,0,0,0,3
244,Hortaleza,Piso en Virgen del Cortijo - Manoteras,,Manoteras,1690,3.0,160,9.0,1.0,1.0,0,0,0,0,3
245,Hortaleza,Piso en Palomas,,Palomas,2100,4.0,180,4.0,1.0,1.0,0,0,0,0,3
246,Hortaleza,Piso en avenida de Secundino Zuazo,6,Valdebebas - Valdefuentes,1600,3.0,117,4.0,1.0,1.0,0,0,0,0,3
247,Hortaleza,Ático en calle Americo Castro,90,Sanchinarro,1550,3.0,120,6.0,1.0,1.0,1,0,0,0,3
248,Hortaleza,Piso en avenida de Secundino Zuazo,44,Valdebebas - Valdefuentes,1000,2.0,86,1.0,1.0,1.0,0,0,0,0,3
250,Hortaleza,Piso en calle Infante Fernando,6,Sanchinarro,1200,3.0,104,1.0,1.0,1.0,0,0,0,0,3
252,Hortaleza,Piso en Luis martinez feduchi,,Valdebebas - Valdefuentes,1500,3.0,125,2.0,1.0,1.0,0,0,0,0,3
253,Hortaleza,Estudio en calle César Cort Botí,,Valdebebas - Valdefuentes,900,,45,2.0,1.0,1.0,0,0,0,0,3
254,Hortaleza,Piso en calle Milán,,Canillas,900,1.0,60,1.0,1.0,1.0,0,0,0,0,3
256,Hortaleza,Piso en calle Vicente Blasco Ibañez,31,Sanchinarro,1900,3.0,138,1.0,1.0,1.0,0,0,0,0,3
